Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,
2017,10,21,15,30,18.7,0,0,0,0,13.200000000000001,0,0,0,0,0.28700000000000003,70.22,93.77,0.13,1012,1.6,181,0.7000000000000001,N/A
2017,10,21,16,30,18.2,0,0,0,0,12.8,0,0,0,0,0.28600000000000003,70.59,105.01,0.13,1012,1.6,58,0.6000000000000001,N/A
2017,10,21,17,30,17.8,0,0,0,0,13,0,0,0,0,0.28500000000000003,73.3,116.29,0.13,1012,1.6,120,0.9,N/A
2017,10,21,18,30,17.2,0,0,0,0,12.600000000000001,0,0,0,0,0.28400000000000003,74.28,127.24000000000001,0.13,1012,1.5,160,1.3,N/A
2017,10,21,19,30,16.6,0,0,0,0,12.600000000000001,0,0,0,0,0.28300000000000003,77.33,137.27,0.13,1012,1.5,183,1.8,N/A
2017,10,21,20,30,16.1,0,0,0,0,12.700000000000001,0,0,0,0,0.28,80.05,145.34,0.13,1012,1.5,197,2.1,N/A
2017,10,21,21,30,15.700000000000001,0,0,0,0,12.700000000000001,0,0,0,0,0.277,82.52,149.65,0.13,1011,1.5,206,2.4000000000000004,N/A
2017,10,21,22,30,15.5,0,0,0,0,12.9,0,0,0,0,0.275,84.5,148.55,0.13,1011,1.5,209,2.6,N/A
2017,10,21,23,30,15.4,0,0,0,0,13.100000000000001,0,0,0,0,0.275,86.18,142.53,0.13,1011,1.5,210,2.7,N/A
2017,10,22,0,30,15.100000000000001,0,0,0,0,13.3,0,0,0,0,0.275,88.83,133.53,0.13,1010,1.6,213,3,N/A
2017,10,22,1,30,14.9,0,0,0,0,13.5,0,0,0,0,0.276,91.15,123.05,0.13,1010,1.8,215,3.2,N/A
2017,10,22,2,30,14.8,0,0,0,0,13.700000000000001,0,0,0,0,0.277,92.85000000000001,111.93,0.13,1010,1.9000000000000001,216,3.3000000000000003,N/A
2017,10,22,3,30,14.8,0,0,0,0,13.8,0,0,0,0,0.278,93.65,100.65,0.13,1010,2,217,3.3000000000000003,N/A
2017,10,22,4,30,15.200000000000001,0,0,0,0,13.8,0,0,0,0,0.278,91.28,89.14,0.13,1011,2.1,220,3.2,N/A
2017,10,22,5,30,16.5,66,384,141,0,13.9,66,384,0,141,0.277,84.5,78.89,0.13,1011,2.1,223,3.4000000000000004,N/A
2017,10,22,6,30,17.8,102,574,305,0,13.700000000000001,102,574,0,305,0.275,77.17,69.28,0.13,1011,2.2,232,3.5,N/A
2017,10,22,7,30,19,123,675,448,0,13.5,123,675,0,448,0.272,70.24,61.14,0.13,1012,2.2,247,3.2,N/A
2017,10,22,8,30,19.900000000000002,136,721,547,0,13,136,721,0,547,0.27,64.53,55.25,0.13,1012,2.3000000000000003,264,2.7,N/A
2017,10,22,9,30,20.400000000000002,138,748,595,0,12.9,138,748,0,595,0.269,61.9,52.410000000000004,0.13,1012,2.3000000000000003,285,2.2,N/A
2017,10,22,10,30,20.6,141,731,579,0,13.100000000000001,141,731,0,579,0.269,62.26,53.15,0.13,1012,2.4000000000000004,312,2.1,N/A
2017,10,22,11,30,20.5,138,686,508,0,13.100000000000001,138,686,0,508,0.269,62.61,57.32,0.13,1011,2.4000000000000004,338,2.6,N/A
2017,10,22,12,30,20,126,601,387,2,13.200000000000001,180,68,0,209,0.27,64.81,64.23,0.13,1012,2.4000000000000004,178,3.1,N/A
2017,10,22,13,30,19.200000000000003,98,462,233,0,13.3,98,462,0,233,0.27,68.58,73.05,0.13,1012,2.4000000000000004,15,3.6,N/A
2017,10,22,14,30,18,47,208,73,3,13.5,31,0,3,31,0.27,74.83,83.07000000000001,0.13,1012,2.4000000000000004,28,3.8000000000000003,N/A
2017,10,22,15,30,17,0,0,0,0,13.9,0,0,0,0,0.27,82.07000000000001,94.03,0.13,1012,2.3000000000000003,39,3.8000000000000003,N/A
2017,10,22,16,30,16.6,0,0,0,7,14.200000000000001,0,0,0,0,0.269,85.58,105.26,0.13,1013,2.3000000000000003,47,3.8000000000000003,N/A
2017,10,22,17,30,16.2,0,0,0,7,14.100000000000001,0,0,0,0,0.269,87.51,116.54,0.13,1012,2.2,55,3.7,N/A
2017,10,22,18,30,16,0,0,0,7,14,0,0,0,0,0.269,88.10000000000001,127.51,0.13,1012,2.2,62,3.5,N/A
2017,10,22,19,30,15.700000000000001,0,0,0,7,14,0,0,0,0,0.268,89.57000000000001,137.57,0.13,1012,2.2,69,3.5,N/A
2017,10,22,20,30,15.5,0,0,0,7,14,0,0,0,0,0.268,90.92,145.67000000000002,0.13,1012,2.2,74,3.4000000000000004,N/A
2017,10,22,21,30,15.3,0,0,0,7,14.100000000000001,0,0,0,0,0.268,92.47,150,0.13,1011,2.3000000000000003,78,3.3000000000000003,N/A
2017,10,22,22,30,15.200000000000001,0,0,0,3,14.200000000000001,0,0,0,0,0.267,93.66,148.88,0.13,1011,2.4000000000000004,81,3.1,N/A
2017,10,22,23,30,15.100000000000001,0,0,0,7,14.200000000000001,0,0,0,0,0.267,94.63,142.81,0.13,1010,2.4000000000000004,82,3.1,N/A
2017,10,23,0,30,15,0,0,0,7,14.3,0,0,0,0,0.266,95.56,133.76,0.13,1010,2.5,83,3,N/A
2017,10,23,1,30,14.9,0,0,0,7,14.3,0,0,0,0,0.266,96.26,123.26,0.13,1009,2.5,84,3,N/A
2017,10,23,2,30,14.8,0,0,0,7,14.3,0,0,0,0,0.266,96.79,112.13,0.13,1009,2.5,88,3,N/A
2017,10,23,3,30,14.700000000000001,0,0,0,7,14.200000000000001,0,0,0,0,0.267,96.95,100.85000000000001,0.13,1008,2.4000000000000004,94,2.9000000000000004,N/A
2017,10,23,4,30,15,0,0,0,7,14.100000000000001,0,0,0,0,0.268,94.35000000000001,89.32000000000001,0.13,1008,2.4000000000000004,102,2.8000000000000003,N/A
2017,10,23,5,30,15.9,72,313,132,3,13.9,67,23,3,71,0.269,88.16,79.12,0.13,1007,2.3000000000000003,108,2.9000000000000004,N/A
2017,10,23,6,30,17.3,113,521,295,0,13.5,113,521,0,295,0.271,78.34,69.54,0.13,1007,2.2,115,2.9000000000000004,N/A
2017,10,23,7,30,18.7,135,638,440,7,12.8,176,394,0,364,0.273,68.60000000000001,61.43,0.13,1007,2.1,129,2.4000000000000004,N/A
2017,10,23,8,30,19.8,146,700,541,7,12.4,217,409,0,448,0.275,62.36,55.57,0.13,1006,2.1,162,1.9000000000000001,N/A
2017,10,23,9,30,20.8,149,729,590,0,12.700000000000001,149,729,0,590,0.278,59.75,52.76,0.13,1005,2,202,1.6,N/A
2017,10,23,10,30,21.400000000000002,146,731,580,1,12.3,146,731,0,580,0.28,56.03,53.5,0.13,1005,1.9000000000000001,229,1.7000000000000002,N/A
2017,10,23,11,30,21.6,136,704,513,0,11.9,136,704,0,513,0.28200000000000003,53.94,57.660000000000004,0.13,1004,1.8,246,1.5,N/A
2017,10,23,12,30,21.6,118,639,393,7,11.600000000000001,183,123,0,236,0.28300000000000003,52.86,64.54,0.13,1003,1.8,272,1,N/A
2017,10,23,13,30,21,91,510,237,7,11.8,87,0,0,87,0.28500000000000003,55.69,73.34,0.13,1003,1.7000000000000002,163,0.6000000000000001,N/A
2017,10,23,14,30,19.700000000000003,45,250,74,6,12.9,28,0,3,28,0.28600000000000003,65.04,83.33,0.13,1003,1.7000000000000002,54,0.9,N/A
2017,10,23,15,30,18.6,0,0,0,7,13.100000000000001,0,0,0,0,0.28700000000000003,70.58,94.29,0.13,1003,1.7000000000000002,81,1.7000000000000002,N/A
2017,10,23,16,30,18,0,0,0,7,13.100000000000001,0,0,0,0,0.289,73.08,105.51,0.13,1003,1.7000000000000002,96,2.4000000000000004,N/A
2017,10,23,17,30,17.6,0,0,0,6,13.3,0,0,0,0,0.289,76.04,116.8,0.13,1002,1.8,108,2.7,N/A
2017,10,23,18,30,17.2,0,0,0,6,13.8,0,0,0,0,0.29,80.48,127.77,0.13,1002,1.8,120,2.7,N/A
2017,10,23,19,30,17.1,0,0,0,7,14,0,0,0,0,0.29,81.88,137.86,0.13,1002,1.9000000000000001,137,2.5,N/A
2017,10,23,20,30,17.2,0,0,0,6,13.8,0,0,0,0,0.291,80.33,146,0.13,1002,2,160,2.2,N/A
2017,10,23,21,30,17.400000000000002,0,0,0,6,13.600000000000001,0,0,0,0,0.293,78.23,150.35,0.13,1001,2.1,182,1.9000000000000001,N/A
2017,10,23,22,30,17.6,0,0,0,6,13.100000000000001,0,0,0,0,0.295,74.92,149.21,0.13,1001,2.2,193,2,N/A
2017,10,23,23,30,17.7,0,0,0,6,12.5,0,0,0,0,0.296,71.73,143.08,0.13,1001,2.2,194,2,N/A
2017,10,24,0,30,17.8,0,0,0,7,12.4,0,0,1,0,0.3,70.67,134,0.13,1001,2.4000000000000004,197,2,N/A
2017,10,24,1,30,17.7,0,0,0,4,12.4,0,0,0,0,0.303,71.25,123.47,0.13,1001,2.5,195,2,N/A
2017,10,24,2,30,17.6,0,0,0,7,12.600000000000001,0,0,0,0,0.305,72.69,112.33,0.13,1001,2.6,194,2.2,N/A
2017,10,24,3,30,17.400000000000002,0,0,0,8,12.8,0,0,0,0,0.306,74.3,101.05,0.13,1001,2.5,196,2.6,N/A
2017,10,24,4,30,17.400000000000002,0,0,0,7,13,0,0,0,0,0.306,75.18,89.51,0.13,1002,2.5,195,2.8000000000000003,N/A
2017,10,24,5,30,17.900000000000002,66,344,129,6,13.5,8,0,3,8,0.306,75.59,79.35000000000001,0.13,1002,2.5,193,2.9000000000000004,N/A
2017,10,24,6,30,18.5,103,549,293,6,14,14,0,0,14,0.307,74.93,69.79,0.13,1002,2.4000000000000004,188,2.8000000000000003,N/A
2017,10,24,7,30,19,123,655,433,7,14,22,0,0,22,0.309,72.64,61.72,0.13,1002,2.5,180,2.8000000000000003,N/A
2017,10,24,8,30,19.1,132,715,533,6,14,76,0,0,76,0.31,72.3,55.9,0.13,1002,2.6,171,2.8000000000000003,N/A
2017,10,24,9,30,19.1,153,695,570,6,14.200000000000001,35,0,0,35,0.31,73.04,53.11,0.13,1003,2.7,161,2.7,N/A
2017,10,24,10,30,19.1,149,691,556,7,14.5,54,0,0,54,0.311,74.52,53.85,0.13,1003,2.9000000000000004,151,2.7,N/A
2017,10,24,11,30,19.200000000000003,135,671,490,6,14.8,107,0,0,107,0.311,75.54,57.99,0.13,1003,2.9000000000000004,143,2.8000000000000003,N/A
2017,10,24,12,30,19.1,119,595,372,6,14.8,28,0,0,28,0.312,76.16,64.85,0.13,1003,2.9000000000000004,133,3,N/A
2017,10,24,13,30,18.7,90,469,222,7,14.8,9,0,0,9,0.312,78.21000000000001,73.62,0.13,1003,2.8000000000000003,122,3.3000000000000003,N/A
2017,10,24,14,30,18.1,42,211,66,6,14.700000000000001,5,0,3,5,0.313,80.56,83.59,0.13,1004,2.8000000000000003,115,3.4000000000000004,N/A
2017,10,24,15,30,17.6,0,0,0,9,14.600000000000001,0,0,0,0,0.312,82.35000000000001,94.54,0.13,1004,2.8000000000000003,113,3.4000000000000004,N/A
2017,10,24,16,30,17.5,0,0,0,6,14.600000000000001,0,0,0,0,0.311,82.92,105.76,0.13,1005,2.8000000000000003,112,3.3000000000000003,N/A
2017,10,24,17,30,17.3,0,0,0,7,14.700000000000001,0,0,0,0,0.31,84.78,117.05,0.13,1005,2.9000000000000004,111,3.1,N/A
2017,10,24,18,30,17.2,0,0,0,4,15.100000000000001,0,0,0,0,0.307,87.32000000000001,128.03,0.13,1006,3,113,3.2,N/A
2017,10,24,19,30,17,0,0,0,7,15.5,0,0,0,0,0.305,90.66,138.15,0.13,1007,3,111,3.4000000000000004,N/A
2017,10,24,20,30,16.8,0,0,0,4,15.5,0,0,0,0,0.304,92.12,146.32,0.13,1007,3,99,3.4000000000000004,N/A
2017,10,24,21,30,16.6,0,0,0,7,15.5,0,0,1,0,0.303,93.04,150.70000000000002,0.13,1007,3,89,3.3000000000000003,N/A
2017,10,24,22,30,16.5,0,0,0,8,15.5,0,0,0,0,0.303,94.01,149.53,0.13,1007,2.9000000000000004,85,3.1,N/A
2017,10,24,23,30,16.5,0,0,0,6,15.600000000000001,0,0,0,0,0.303,94.60000000000001,143.36,0.13,1007,2.9000000000000004,83,3.1,N/A
2017,10,25,0,30,16.5,0,0,0,6,15.8,0,0,0,0,0.304,95.54,134.23,0.13,1007,3,80,3,N/A
2017,10,25,1,30,16.6,0,0,0,6,16,0,0,0,0,0.304,96.03,123.68,0.13,1008,3,76,2.9000000000000004,N/A
2017,10,25,2,30,16.5,0,0,0,7,16.1,0,0,0,0,0.305,97.33,112.53,0.13,1008,3,74,3,N/A
2017,10,25,3,30,16.400000000000002,0,0,0,6,16.1,0,0,1,0,0.305,97.91,101.25,0.13,1008,3,72,3.1,N/A
2017,10,25,4,30,16.5,0,0,0,7,15.9,0,0,0,0,0.304,96.41,89.68,0.13,1009,3.1,68,3.4000000000000004,N/A
2017,10,25,5,30,17,64,324,123,6,16,7,0,3,7,0.304,93.78,79.57000000000001,0.13,1009,3.1,64,3.8000000000000003,N/A
2017,10,25,6,30,17.7,103,519,280,6,16.2,14,0,0,14,0.304,90.69,70.05,0.13,1010,3.1,62,4.1000000000000005,N/A
2017,10,25,7,30,18.2,130,613,417,8,16,23,0,0,23,0.305,87.06,62.01,0.13,1010,3.1,58,4.2,N/A
2017,10,25,8,30,18.5,148,659,514,4,15.700000000000001,100,0,0,100,0.306,83.98,56.22,0.13,1010,3.1,51,4.1000000000000005,N/A
2017,10,25,9,30,18.400000000000002,173,636,552,6,15.600000000000001,113,0,0,113,0.306,83.67,53.45,0.13,1011,3.1,45,4.2,N/A
2017,10,25,10,30,18.1,181,608,536,9,15.600000000000001,32,0,0,32,0.306,85.26,54.2,0.13,1011,3.1,43,4.6000000000000005,N/A
2017,10,25,11,30,17.7,174,557,467,4,15.600000000000001,66,0,0,66,0.307,87.79,58.32,0.13,1012,3.1,45,5,N/A
2017,10,25,12,30,17.3,156,461,350,6,15.700000000000001,18,0,0,18,0.308,90.07000000000001,65.15,0.13,1012,3.1,46,5.1000000000000005,N/A
2017,10,25,13,30,16.900000000000002,116,315,203,6,15.600000000000001,9,0,0,9,0.309,92.04,73.9,0.13,1013,3,46,5.1000000000000005,N/A
2017,10,25,14,30,16.5,45,84,54,6,15.4,5,0,3,5,0.311,93.44,83.85000000000001,0.13,1014,3,44,5.2,N/A
2017,10,25,15,30,16.2,0,0,0,9,15.200000000000001,0,0,0,0,0.313,93.75,94.79,0.13,1014,3,43,5.4,N/A
2017,10,25,16,30,16,0,0,0,9,15,0,0,0,0,0.315,93.57000000000001,106,0.13,1015,3,41,5.6000000000000005,N/A
2017,10,25,17,30,15.8,0,0,0,6,14.700000000000001,0,0,0,0,0.317,93.43,117.29,0.13,1016,2.9000000000000004,38,5.7,N/A
2017,10,25,18,30,15.600000000000001,0,0,0,6,14.5,0,0,0,0,0.318,93,128.29,0.13,1016,2.9000000000000004,35,5.9,N/A
2017,10,25,19,30,15.4,0,0,0,7,14.200000000000001,0,0,0,0,0.319,92.43,138.43,0.13,1017,2.8000000000000003,33,5.9,N/A
2017,10,25,20,30,15.200000000000001,0,0,0,6,13.9,0,0,0,0,0.32,92.19,146.64000000000001,0.13,1017,2.8000000000000003,32,5.800000000000001,N/A
2017,10,25,21,30,15.100000000000001,0,0,0,6,13.8,0,0,0,0,0.319,91.84,151.05,0.13,1018,2.8000000000000003,29,5.6000000000000005,N/A
2017,10,25,22,30,14.9,0,0,0,6,13.600000000000001,0,0,0,0,0.318,92.14,149.85,0.13,1018,2.7,25,5.2,N/A
2017,10,25,23,30,14.8,0,0,0,6,13.5,0,0,0,0,0.317,91.84,143.63,0.13,1018,2.7,22,5.1000000000000005,N/A
2017,10,26,0,30,14.600000000000001,0,0,0,6,13.3,0,0,0,0,0.314,91.99,134.46,0.13,1018,2.7,16,4.800000000000001,N/A
2017,10,26,1,30,14.5,0,0,0,6,13.100000000000001,0,0,0,0,0.313,91.47,123.89,0.13,1018,2.7,11,4.7,N/A
2017,10,26,2,30,14.3,0,0,0,6,12.9,0,0,0,0,0.312,91.56,112.73,0.13,1018,2.7,7,4.5,N/A
2017,10,26,3,30,14.100000000000001,0,0,0,8,12.8,0,0,0,0,0.309,91.92,101.45,0.13,1019,2.7,3,4.3,N/A
2017,10,26,4,30,14,0,0,0,8,12.700000000000001,0,0,0,0,0.306,91.78,89.85000000000001,0.13,1020,2.7,180,4.4,N/A
2017,10,26,5,30,14,78,188,111,4,12.600000000000001,9,0,3,9,0.302,90.99,79.8,0.13,1021,2.7,180,4.6000000000000005,N/A
2017,10,26,6,30,14.200000000000001,132,398,266,4,12.3,21,0,0,21,0.299,88.23,70.3,0.13,1021,2.7,4,4.6000000000000005,N/A
2017,10,26,7,30,14.4,159,529,405,4,12,34,0,0,34,0.297,85.49,62.300000000000004,0.13,1022,2.7,7,4.3,N/A
2017,10,26,8,30,14.5,177,593,504,4,11.700000000000001,53,0,0,53,0.297,83.02,56.53,0.13,1022,2.6,6,3.9000000000000004,N/A
2017,10,26,9,30,14.600000000000001,173,644,553,4,11.4,79,0,0,79,0.298,80.91,53.79,0.13,1022,2.6,5,3.4000000000000004,N/A
2017,10,26,10,30,14.700000000000001,170,642,543,4,11.100000000000001,119,0,0,119,0.298,79.07000000000001,54.54,0.13,1021,2.5,3,3,N/A
2017,10,26,11,30,14.8,155,619,477,3,10.9,158,0,0,158,0.298,77.5,58.64,0.13,1021,2.4000000000000004,3,2.6,N/A
2017,10,26,12,30,14.9,142,522,359,4,10.700000000000001,29,0,0,29,0.299,75.86,65.45,0.13,1021,2.3000000000000003,4,2.3000000000000003,N/A
2017,10,26,13,30,14.8,104,389,210,3,10.4,82,0,0,82,0.298,75.17,74.17,0.13,1021,2.2,9,1.9000000000000001,N/A
2017,10,26,14,30,14.3,43,147,58,1,10.4,43,147,0,58,0.298,77.42,84.10000000000001,0.13,1021,2.1,16,1.6,N/A
2017,10,26,15,30,13.9,0,0,0,0,10.5,0,0,0,0,0.298,79.73,95.03,0.13,1021,2,22,1.4000000000000001,N/A
2017,10,26,16,30,13.700000000000001,0,0,0,0,10,0,0,0,0,0.297,78.55,106.23,0.13,1021,1.9000000000000001,31,1.4000000000000001,N/A
2017,10,26,17,30,13.5,0,0,0,0,9.600000000000001,0,0,0,0,0.296,77.52,117.53,0.13,1021,1.9000000000000001,45,1.3,N/A
2017,10,26,18,30,13.4,0,0,0,0,9.4,0,0,0,0,0.295,76.72,128.54,0.13,1021,1.8,60,1.3,N/A
2017,10,26,19,30,13.3,0,0,0,0,9.3,0,0,0,0,0.294,76.51,138.71,0.13,1021,1.8,76,1.2000000000000002,N/A
2017,10,26,20,30,13.3,0,0,0,0,9.200000000000001,0,0,0,0,0.294,76.26,146.95000000000002,0.13,1021,1.7000000000000002,90,1.2000000000000002,N/A
2017,10,26,21,30,13.3,0,0,0,0,9.200000000000001,0,0,0,0,0.294,76.22,151.39000000000001,0.13,1021,1.7000000000000002,98,1.2000000000000002,N/A
2017,10,26,22,30,13.3,0,0,0,0,9.200000000000001,0,0,0,0,0.294,76.08,150.17000000000002,0.13,1020,1.6,105,1.2000000000000002,N/A
2017,10,26,23,30,13.3,0,0,0,0,9.200000000000001,0,0,0,0,0.294,76.32000000000001,143.9,0.13,1020,1.6,108,1.3,N/A
2017,10,27,0,30,13.3,0,0,0,0,9.3,0,0,0,0,0.296,76.75,134.69,0.13,1019,1.5,115,1.4000000000000001,N/A
2017,10,27,1,30,13.200000000000001,0,0,0,0,9.4,0,0,0,0,0.297,77.64,124.09,0.13,1018,1.5,117,1.5,N/A
2017,10,27,2,30,13.100000000000001,0,0,0,0,9.4,0,0,0,0,0.299,78.45,112.92,0.13,1017,1.5,116,1.6,N/A
2017,10,27,3,30,13,0,0,0,0,9.5,0,0,0,0,0.301,79.23,101.65,0.13,1017,1.5,115,1.6,N/A
2017,10,27,4,30,13.100000000000001,0,0,0,0,9.5,0,0,0,0,0.302,78.87,90.03,0.13,1017,1.5,114,1.5,N/A
2017,10,27,5,30,13.8,63,353,124,0,10,63,353,0,124,0.302,77.74,80.03,0.13,1017,1.6,114,1.6,N/A
2017,10,27,6,30,14.600000000000001,99,570,288,0,10.3,99,570,0,288,0.302,75.22,70.56,0.13,1016,1.6,118,1.8,N/A
2017,10,27,7,30,15.3,117,685,433,0,10.200000000000001,117,685,0,433,0.302,71.76,62.58,0.13,1016,1.6,127,1.8,N/A
2017,10,27,8,30,16.1,127,745,534,0,10.4,127,745,0,534,0.301,68.81,56.85,0.13,1015,1.6,143,1.5,N/A
2017,10,27,9,30,16.8,104,834,593,0,10.5,104,834,0,593,0.299,66.22,54.120000000000005,0.13,1014,1.6,180,1.1,N/A
2017,10,27,10,30,17.400000000000002,105,820,577,0,10.5,105,820,0,577,0.298,63.870000000000005,54.870000000000005,0.13,1013,1.7000000000000002,244,1.1,N/A
2017,10,27,11,30,17.7,102,782,505,0,10.600000000000001,102,782,0,505,0.296,63.24,58.96,0.13,1012,1.7000000000000002,285,1.5,N/A
2017,10,27,12,30,17.6,92,709,383,0,10.700000000000001,92,709,0,383,0.295,64.05,65.75,0.13,1011,1.7000000000000002,288,1.7000000000000002,N/A
2017,10,27,13,30,17.1,73,568,225,0,10.8,73,568,0,225,0.293,66.32000000000001,74.45,0.13,1010,1.7000000000000002,286,1.8,N/A
2017,10,27,14,30,16,36,271,62,0,11.4,36,271,0,62,0.291,74.10000000000001,84.35000000000001,0.13,1010,1.8,288,1.6,N/A
2017,10,27,15,30,15.200000000000001,0,0,0,0,11.3,0,0,0,0,0.29,77.47,95.27,0.13,1010,1.8,283,1.3,N/A
2017,10,27,16,30,14.9,0,0,0,0,11,0,0,0,0,0.289,77.36,106.47,0.13,1009,1.8,245,1.1,N/A
2017,10,27,17,30,14.600000000000001,0,0,0,0,10.9,0,0,0,0,0.28800000000000003,78.62,117.76,0.13,1009,1.8,197,1.4000000000000001,N/A
2017,10,27,18,30,14.200000000000001,0,0,0,0,11.200000000000001,0,0,0,0,0.28800000000000003,82.05,128.79,0.13,1008,1.8,179,1.9000000000000001,N/A
2017,10,27,19,30,13.9,0,0,0,0,11.5,0,0,0,0,0.28700000000000003,85.64,138.98,0.13,1008,1.8,180,2.2,N/A
2017,10,27,20,30,13.700000000000001,0,0,0,0,11.8,0,0,0,0,0.28700000000000003,88.55,147.26,0.13,1007,1.8,187,2.4000000000000004,N/A
2017,10,27,21,30,13.5,0,0,0,0,12,0,0,0,0,0.28600000000000003,90.92,151.72,0.13,1006,1.8,197,2.5,N/A
2017,10,27,22,30,13.5,0,0,0,0,12.200000000000001,0,0,0,0,0.28600000000000003,91.68,150.49,0.13,1006,1.8,209,2.5,N/A
2017,10,27,23,30,13.5,0,0,0,1,12.3,0,0,0,0,0.28600000000000003,92.16,144.17000000000002,0.13,1006,1.8,215,2.5,N/A
2017,10,28,0,30,13.3,0,0,0,0,12.3,0,0,0,0,0.28700000000000003,93.42,134.92000000000002,0.13,1005,1.8,222,2.7,N/A
2017,10,28,1,30,13.3,0,0,0,0,12.200000000000001,0,0,0,0,0.28800000000000003,93.05,124.3,0.13,1004,1.8,225,2.8000000000000003,N/A
2017,10,28,2,30,13.3,0,0,0,0,12.100000000000001,0,0,0,0,0.289,92.56,113.12,0.13,1004,1.9000000000000001,226,2.9000000000000004,N/A
2017,10,28,3,30,13.4,0,0,0,7,12,0,0,0,0,0.29,91.28,101.85000000000001,0.13,1004,1.9000000000000001,226,3,N/A
2017,10,28,4,30,13.9,0,0,0,8,11.9,0,0,0,0,0.291,87.57000000000001,90.21000000000001,0.13,1004,1.9000000000000001,226,3.1,N/A
2017,10,28,5,30,14.9,53,410,123,3,12,50,0,3,50,0.291,82.69,80.25,0.13,1004,1.9000000000000001,226,3.3000000000000003,N/A
2017,10,28,6,30,15.700000000000001,83,619,286,4,12.200000000000001,132,80,0,158,0.292,79.58,70.81,0.13,1005,1.9000000000000001,229,3.5,N/A
2017,10,28,7,30,16.1,103,712,427,4,12.100000000000001,179,36,0,196,0.293,76.99,62.870000000000005,0.13,1005,2,236,3.8000000000000003,N/A
2017,10,28,8,30,16.3,117,752,525,6,12,157,0,0,157,0.294,75.78,57.160000000000004,0.13,1005,2,245,3.7,N/A
2017,10,28,9,30,16.2,134,743,565,6,12.100000000000001,146,0,0,146,0.294,76.43,54.46,0.13,1004,2.1,256,3.3000000000000003,N/A
2017,10,28,10,30,16,140,715,548,4,12.100000000000001,226,33,0,245,0.292,77.57000000000001,55.21,0.13,1004,2.2,272,2.9000000000000004,N/A
2017,10,28,11,30,15.700000000000001,140,656,476,6,12.100000000000001,137,0,0,137,0.29,78.92,59.28,0.13,1004,2.2,295,2.6,N/A
2017,10,28,12,30,15.3,138,522,350,6,12,54,0,0,54,0.28800000000000003,80.88,66.04,0.13,1004,2.3000000000000003,324,2.5,N/A
2017,10,28,13,30,14.8,107,342,197,6,12.3,10,0,0,10,0.28800000000000003,84.73,74.71000000000001,0.13,1004,2.4000000000000004,347,2.8000000000000003,N/A
2017,10,28,14,30,14.200000000000001,38,81,46,4,12.4,18,0,3,18,0.29,88.84,84.59,0.13,1004,2.5,180,3.1,N/A
2017,10,28,15,30,13.8,0,0,0,4,12.4,0,0,0,0,0.293,91.2,95.5,0.13,1004,2.5,5,3.3000000000000003,N/A
2017,10,28,16,30,13.5,0,0,0,8,12.4,0,0,0,0,0.297,92.79,106.69,0.13,1005,2.5,5,3.6,N/A
2017,10,28,17,30,13.200000000000001,0,0,0,4,12.200000000000001,0,0,0,0,0.302,93.57000000000001,117.99000000000001,0.13,1005,2.5,2,3.9000000000000004,N/A
2017,10,28,18,30,12.9,0,0,0,4,11.9,0,0,0,0,0.307,93.45,129.03,0.13,1004,2.5,2,4.1000000000000005,N/A
2017,10,28,19,30,12.600000000000001,0,0,0,8,11.600000000000001,0,0,0,0,0.311,93.37,139.24,0.13,1004,2.5,5,4.2,N/A
2017,10,28,20,30,12.3,0,0,0,7,11.3,0,0,0,0,0.315,93.76,147.57,0.13,1004,2.5,179,4.4,N/A
2017,10,28,21,30,12.100000000000001,0,0,0,6,11.100000000000001,0,0,0,0,0.317,93.46000000000001,152.06,0.13,1004,2.4000000000000004,341,4.800000000000001,N/A
2017,10,28,22,30,11.8,0,0,0,7,10.8,0,0,0,0,0.321,93.4,150.81,0.13,1005,2.3000000000000003,330,5.300000000000001,N/A
2017,10,28,23,30,11.700000000000001,0,0,0,4,10.3,0,0,0,0,0.324,91.15,144.43,0.13,1005,2.2,330,5.5,N/A
2017,10,29,0,30,11.4,0,0,0,4,10.100000000000001,0,0,0,0,0.326,91.43,135.14000000000001,0.13,1005,1.9000000000000001,334,3.9000000000000004,N/A
2017,10,29,1,30,11.3,0,0,0,4,9.9,0,0,0,0,0.323,91.3,124.5,0.13,1005,1.8,328,3.2,N/A
2017,10,29,2,30,11.100000000000001,0,0,0,4,9.700000000000001,0,0,0,0,0.32,91.03,113.32000000000001,0.13,1005,1.8,321,2.7,N/A
2017,10,29,3,30,10.9,0,0,0,4,9.3,0,0,0,0,0.316,90.09,102.05,0.13,1006,1.8,315,2.4000000000000004,N/A
2017,10,29,4,30,11,0,0,0,4,9,0,0,0,0,0.312,87.47,91.02,0.13,1006,1.8,305,2.2,N/A
2017,10,29,5,30,11.4,56,387,120,4,9,8,0,3,8,0.311,85.24,80.48,0.13,1006,1.7000000000000002,290,2.3000000000000003,N/A
2017,10,29,6,30,11.9,84,619,285,8,8.9,15,0,0,15,0.311,81.78,71.06,0.13,1006,1.7000000000000002,274,2.5,N/A
